date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-07-07 15:00:00,111039.93000000001,2409.9300000000076,108630.0,11039.930000000008,11.039930000000009,3965.17,100923.15915396166,0.9231591539616613,10.116770846038348,0.013971335750100566
2025-07-08 15:00:00,110274.93000000001,2409.9300000000076,107865.0,10274.930000000008,10.274930000000015,3998.45,101770.2155819695,1.7702155819695031,8.504714418030513,-0.006889413565012159
2025-07-09 15:00:00,111549.93000000001,2409.9300000000076,109140.0,11549.930000000008,11.549929999999996,3991.4,101590.77604418539,1.5907760441853824,9.959153955814614,0.011562011420002793
2025-07-10 15:00:00,114439.93000000001,2409.9300000000076,112030.0,14439.930000000008,14.439930000000011,4010.02,102064.70004326911,2.0647000432691076,12.375229956730903,0.02590768098196028
2025-07-11 15:00:00,112144.93000000001,2409.9300000000076,109735.0,12144.930000000008,12.14493000000001,4014.81,102186.61711929548,2.1866171192954864,9.958312880704522,-0.02005418912786827
2025-07-14 15:00:00,112739.93000000001,2409.9300000000076,110330.0,12739.930000000008,12.73993,4017.67,102259.4110310774,2.2594110310774074,10.480518968922592,0.005305634414324301
2025-07-15 15:00:00,110614.93000000001,2409.9300000000076,108205.0,10614.930000000008,10.614930000000001,4019.06,102294.78989030008,2.294789890300075,8.320140109699926,-0.018848690078129393
2025-07-16 15:00:00,109849.93000000001,2409.9300000000076,107440.0,9849.930000000008,9.849930000000008,4007.2,101992.92422815546,1.9929242281554682,7.857005771844539,-0.0069158837780758375
2025-07-17 15:00:00,109424.93000000001,2409.9300000000076,107015.0,9424.930000000008,9.424929999999998,4034.49,102687.52068008858,2.687520680088573,6.737409319911425,-0.0038689146183342737
2025-07-18 15:00:00,110359.93000000001,2409.9300000000076,107950.0,10359.930000000008,10.359930000000016,4058.55,103299.90582605818,3.2999058260581915,7.060024173941825,0.008544670761955198
2025-07-21 15:00:00,109594.93000000001,2409.9300000000076,107185.0,9594.930000000008,9.594930000000002,4085.61,103988.6482221487,3.988648222148705,5.606281777851296,-0.006931863766133195
2025-07-22 15:00:00,108574.93000000001,2409.9300000000076,106165.0,8574.930000000008,8.574930000000002,4118.96,104837.48631932602,4.837486319326034,3.7374436806739677,-0.009306999876727895
2025-07-23 15:00:00,108914.93000000001,2409.9300000000076,106505.0,8914.930000000008,8.914930000000009,4119.77,104858.10277685868,4.858102776858675,4.056827223141334,0.003131477957204254
2025-07-24 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4149.04,105603.09501387157,5.603095013871573,2.579154986128441,-0.006727085074562211
2025-07-25 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4127.16,105046.19613632314,5.046196136323133,3.1360538636768807,0.0
2025-07-28 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4135.82,105266.61406500547,5.266614065005482,2.9156359349945324,0.0
2025-07-29 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4152.02,105678.94321565834,5.678943215658339,2.5033067843416754,0.0
2025-07-30 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4151.24,105659.09033062689,5.659090330626881,2.5231596693731326,0.0
2025-07-31 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4075.59,103733.61500674489,3.7336150067448948,4.448634993255119,0.0
2025-08-01 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4054.93,103207.76807757896,3.207768077578965,4.974481922421049,0.0
2025-08-04 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4070.7,103609.15268904783,3.609152689047823,4.573097310952191,0.0
2025-08-05 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4103.45,104442.71933620097,4.442719336200973,3.739530663799041,0.0
2025-08-06 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4113.49,104698.26159993891,4.698261599938913,3.4839884000611008,0.0
2025-08-07 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4114.67,104728.29545165313,4.728295451653142,3.4539545483468723,0.0
2025-08-08 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4104.97,104481.40700959555,4.481407009595562,3.7008429904044524,0.0
2025-08-11 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4122.51,104927.84239863575,4.927842398635751,3.254407601364263,0.0
